Player,Tm,Pos,Age,G,GS,PlID,TmID,Cmp/G,PassAtt/G,PassYds/G,PassTD/G,Int/G,RushAtt/G,RushYds/G,RushYds/Att,RushTD/G,Tgt/G,Rec/G,RecYds/G,Yds/Rec,RecTD/G,Fmb/G,FL/G,TotTD/G,2PM/G,2PP/G,FPts,PosRk,OvRank,Yr,PPR/G,Starter,Next_Yr_PPG,Next_Yr_Starter
RayAgnew,CLE,RB,23,12,9,RayAgnew2014,CLE2014,0.0,0.0,0.0,0.0,0.0,0.167,0.167,1.0,0.0,0.75,0.25,1.25,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,150,470,2014,0.392,0,,
RayGraham,HOU,RB,23,1,0,RayGraham2013,HOU2013,0.0,0.0,0.0,0.0,0.0,4.0,8.0,2.0,0.0,3.0,1.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,146,479,2013,3.0,0,,
RayRayMcCloud,PIT,WR,25,16,5,RayRayMcCloud2021,PIT2021,0.0,0.0,0.0,0.0,0.0,0.125,0.938,7.5,0.0,4.125,2.438,17.312,7.1,0.0,0.25,0.062,0.0,0.0,0.0,66.2,130,248,2021,4.138,0,,
RayRayMcCloud,PIT,WR,24,16,2,RayRayMcCloud2020,PIT2020,0.0,0.0,0.0,0.0,0.0,0.25,4.062,16.25,0.0,1.375,1.25,4.812,3.85,0.0,0.125,0.062,0.0,0.0,0.0,32.2,159,331,2020,2.013,0,4.138,0.0
RayRayMcCloud,BUF,WR,22,10,1,RayRayMcCloud2018,BUF2018,0.0,0.0,0.0,0.0,0.0,0.2,0.4,2.0,0.0,0.6,0.5,3.6,7.2,0.0,0.2,0.1,0.0,0.0,0.0,7.0,184,452,2018,0.7,0,2.013,0.0
RayRice,BAL,RB,26,15,15,RayRice2013,BAL2013,0.0,0.0,0.0,0.0,0.0,14.267,44.0,3.08,0.267,4.8,3.867,21.4,5.53,0.0,0.133,0.133,0.267,0.067,0.0,178.1,28,83,2013,11.873,0,,
RayRice,BAL,RB,25,16,16,RayRice2012,BAL2012,0.0,0.0,0.0,0.0,0.0,16.062,71.438,4.45,0.562,5.188,3.812,29.875,7.84,0.062,0.062,0.0,0.625,0.0,0.0,283.1,6,18,2012,17.694,0,11.873,0.0
ReaganMauia,ARI,RB,28,3,1,ReaganMauia2012,ARI2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.333,2.333,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,163,502,2012,0.567,0,,
ReggieBonnafon,CAR,RB,25,4,0,ReggieBonnafon2021,CAR2021,0.0,0.0,0.0,0.0,0.0,0.25,1.0,4.0,0.0,0.5,0.5,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,149,523,2021,0.9,0,,
ReggieBonnafon,CAR,RB,24,2,0,ReggieBonnafon2020,CAR2020,0.0,0.0,0.0,0.0,0.0,6.0,34.5,5.75,0.0,1.0,1.0,9.0,9.0,0.5,0.0,0.0,0.5,0.0,0.0,16.7,109,409,2020,8.35,0,0.9,0.0
ReggieBonnafon,CAR,RB,23,16,0,ReggieBonnafon2019,CAR2019,0.0,0.0,0.0,0.0,0.0,1.0,7.25,7.25,0.062,0.562,0.375,3.562,9.5,0.0,0.0,0.0,0.062,0.0,0.0,29.3,88,338,2019,1.831,0,8.35,0.0
ReggieBush,BUF,RB,31,13,0,ReggieBush2016,BUF2016,0.0,0.0,0.0,0.0,0.0,0.923,-0.231,-0.25,0.077,0.769,0.538,6.923,12.86,0.0,0.077,0.0,0.077,0.077,0.0,23.7,97,347,2016,1.823,0,,
ReggieBush,SFO,RB,30,5,1,ReggieBush2015,SFO2015,0.0,0.0,0.0,0.0,0.0,1.6,5.6,3.5,0.0,2.0,0.8,3.8,4.75,0.0,0.0,0.0,0.0,0.0,0.0,8.7,134,444,2015,1.74,0,1.823,0.0
ReggieBush,DET,RB,29,11,9,ReggieBush2014,DET2014,0.0,0.0,0.0,0.0,0.0,6.909,27.0,3.91,0.182,5.091,3.636,23.0,6.33,0.0,0.0,0.0,0.182,0.0,0.0,107.0,51,162,2014,9.727,0,1.74,0.0
ReggieBush,DET,RB,28,14,14,ReggieBush2013,DET2013,0.0,0.0,0.0,0.0,0.0,15.929,71.857,4.51,0.286,5.714,3.857,36.143,9.37,0.214,0.357,0.286,0.5,0.0,0.0,239.2,11,41,2013,17.086,0,9.727,0.0
ReggieBush,MIA,RB,27,16,16,ReggieBush2012,MIA2012,0.0,0.0,0.0,0.0,0.0,14.188,61.625,4.34,0.375,3.25,2.188,18.25,8.34,0.125,0.25,0.125,0.5,0.0,0.0,206.8,14,58,2012,12.925,0,17.086,0.0
ReggieGilliam,BUF,RB,24,16,5,ReggieGilliam2021,BUF2021,0.0,0.0,0.0,0.0,0.0,0.188,0.188,1.0,0.0,0.312,0.188,1.438,7.67,0.0,0.0,0.0,0.0,0.0,0.0,5.6,140,497,2021,0.35,0,,
ReggieGilliam,BUF,RB,23,14,0,ReggieGilliam2020,BUF2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.143,1.143,8.0,0.071,0.0,0.0,0.071,0.0,0.0,9.6,126,455,2020,0.686,0,0.35,0.0
ReggieWayne,IND,WR,36,15,15,ReggieWayne2014,IND2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.733,4.267,51.933,12.17,0.133,0.067,0.067,0.133,0.0,0.0,151.9,56,111,2014,10.127,0,,
ReggieWayne,IND,WR,35,7,7,ReggieWayne2013,IND2013,0.0,0.0,0.0,0.0,0.0,0.143,0.714,5.0,0.0,8.286,5.429,71.857,13.24,0.286,0.0,0.0,0.286,0.143,0.0,102.8,68,173,2013,14.686,0,10.127,0.0
ReggieWayne,IND,WR,34,16,15,ReggieWayne2012,IND2012,0.0,0.0,0.0,0.0,0.0,0.062,-0.312,-5.0,0.0,12.188,6.625,84.688,12.78,0.312,0.062,0.062,0.312,0.0,0.0,269.0,15,26,2012,16.812,0,14.686,0.0
RexBurkhead,HOU,RB,31,16,5,RexBurkhead2021,HOU2021,0.0,0.062,0.0,0.0,0.0,7.625,26.688,3.5,0.188,2.0,1.562,11.625,7.44,0.0,0.062,0.0,0.188,0.0,0.0,104.3,55,176,2021,6.519,0,,
RexBurkhead,NWE,RB,30,10,0,RexBurkhead2020,NWE2020,0.0,0.0,0.0,0.0,0.0,6.7,27.4,4.09,0.3,3.3,2.5,19.2,7.68,0.3,0.0,0.0,0.6,0.0,0.0,107.6,48,169,2020,10.76,0,6.519,0.0
RexBurkhead,NWE,RB,29,13,1,RexBurkhead2019,NWE2019,0.0,0.0,0.0,0.0,0.0,5.0,23.231,4.65,0.231,2.923,2.077,21.462,10.33,0.0,0.077,0.077,0.231,0.0,0.0,101.1,49,168,2019,7.777,0,10.76,0.0
RexBurkhead,NWE,RB,28,8,4,RexBurkhead2018,NWE2018,0.0,0.0,0.0,0.0,0.0,7.125,23.25,3.26,0.0,2.5,1.75,16.375,9.36,0.125,0.25,0.125,0.125,0.0,0.0,49.7,80,275,2018,6.212,0,7.777,0.0
RexBurkhead,NWE,RB,27,10,3,RexBurkhead2017,NWE2017,0.0,0.0,0.0,0.0,0.0,6.4,26.4,4.13,0.5,3.6,3.0,25.4,8.47,0.3,0.1,0.0,0.8,0.0,0.0,129.8,38,131,2017,12.98,0,6.212,0.0
RexBurkhead,CIN,RB,26,16,1,RexBurkhead2016,CIN2016,0.0,0.0,0.0,0.0,0.0,4.625,21.5,4.65,0.125,1.25,1.062,9.062,8.53,0.0,0.062,0.062,0.125,0.0,0.0,75.9,58,216,2016,4.744,0,12.98,0.0
RexBurkhead,CIN,RB,25,16,0,RexBurkhead2015,CIN2015,0.0,0.0,0.0,0.0,0.0,0.25,0.25,1.0,0.0,0.938,0.625,5.875,9.4,0.062,0.062,0.062,0.062,0.0,0.0,23.8,111,361,2015,1.488,0,4.744,0.0
RexBurkhead,CIN,RB,24,9,0,RexBurkhead2014,CIN2014,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.111,1.111,0.778,5.444,7.0,0.0,0.0,0.0,0.111,0.0,0.0,20.6,114,359,2014,2.289,0,1.488,0.0
RhamondreStevenson,NWE,RB,23,12,2,RhamondreStevenson2021,NWE2021,0.0,0.0,0.0,0.0,0.0,11.083,50.5,4.56,0.417,1.5,1.167,10.25,8.79,0.0,0.167,0.083,0.417,0.0,0.0,114.9,36,162,2021,9.575,0,,
RhettEllison,NYG,TE,31,10,7,RhettEllison2019,NYG2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,1.8,16.7,9.28,0.1,0.0,0.0,0.1,0.0,0.0,40.7,51,289,2019,4.07,0,,
RhettEllison,NYG,TE,30,14,12,RhettEllison2018,NYG2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.429,1.786,19.429,10.88,0.071,0.0,0.0,0.071,0.071,0.0,60.2,35,255,2018,4.3,0,4.07,0.0
RhettEllison,NYG,TE,29,16,14,RhettEllison2017,NYG2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.5,14.688,9.79,0.125,0.0,0.0,0.125,0.0,0.0,59.5,39,246,2017,3.719,0,4.3,0.0
RhettEllison,MIN,RB,28,15,6,RhettEllison2016,MIN2016,0.0,0.0,0.0,0.0,0.0,0.067,0.067,1.0,0.067,0.933,0.6,3.8,6.33,0.0,0.0,0.0,0.067,0.0,0.0,20.8,109,360,2016,1.387,0,3.719,0.0
RhettEllison,MIN,RB,27,15,9,RhettEllison2015,MIN2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.267,0.733,8.267,11.27,0.067,0.0,0.0,0.067,0.0,0.0,29.4,105,337,2015,1.96,0,1.387,0.0
RhettEllison,MIN,RB,26,16,13,RhettEllison2014,MIN2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.625,1.188,13.0,10.95,0.062,0.0,0.0,0.062,0.062,0.0,47.8,90,280,2014,2.988,0,1.96,0.0
RhettEllison,MIN,RB,25,11,6,RhettEllison2013,MIN2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.909,0.455,5.545,12.2,0.091,0.0,0.0,0.091,0.0,0.0,17.1,109,367,2013,1.555,0,2.988,0.0
RhettEllison,MIN,RB,24,16,7,RhettEllison2012,MIN2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.562,0.438,4.062,9.29,0.0,0.0,0.0,0.0,0.0,0.0,13.5,132,393,2012,0.844,0,1.555,0.0
RicardoLockette,SEA,WR,29,8,0,RicardoLockette2015,SEA2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.5,8.625,17.25,0.125,0.0,0.0,0.125,0.0,0.0,16.9,143,399,2015,2.112,0,,
RicardoLockette,SEA,WR,28,16,0,RicardoLockette2014,SEA2014,0.0,0.0,0.0,0.0,0.0,0.062,0.125,2.0,0.0,0.938,0.688,12.188,17.73,0.125,0.0,0.0,0.125,0.0,0.0,42.7,104,289,2014,2.669,0,2.112,0.0
RicardoLockette,SEA,WR,27,8,1,RicardoLockette2013,SEA2013,0.0,0.0,0.0,0.0,0.0,0.125,-0.25,-2.0,0.0,0.875,0.625,10.25,16.4,0.0,0.0,0.0,0.0,0.0,0.0,13.0,149,392,2013,1.625,0,2.669,0.0
RicardoLouis,CLE,WR,23,16,9,RicardoLouis2017,CLE2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.812,1.688,22.312,13.22,0.0,0.0,0.0,0.0,0.0,0.0,62.7,101,238,2017,3.919,0,,
RicardoLouis,CLE,WR,22,16,3,RicardoLouis2016,CLE2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.188,1.125,12.812,11.39,0.0,0.062,0.0,0.0,0.0,0.0,38.5,130,286,2016,2.406,0,3.919,0.0
RichardGordon,KAN,TE,26,2,0,RichardGordon2013,KAN2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,105,506,2013,0.65,0,,
RichardGordon,OAK,TE,25,13,1,RichardGordon2012,OAK2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.538,0.154,0.692,4.5,0.077,0.0,0.0,0.077,0.0,0.0,8.9,70,430,2012,0.685,0,0.65,0.0
RichardMurphy,JAX,RB,26,5,0,RichardMurphy2012,JAX2012,0.0,0.0,0.0,0.0,0.0,4.6,18.4,4.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,126,426,2012,1.84,0,,
RichardRodgers,PHI,TE,29,3,0,RichardRodgers2021,PHI2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.667,3.667,5.5,0.0,0.0,0.0,0.0,0.0,0.0,3.1,107,533,2021,1.033,0,,
RichardRodgers,PHI,TE,28,14,4,RichardRodgers2020,PHI2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.214,1.714,24.643,14.38,0.143,0.0,0.0,0.143,0.0,0.0,70.5,31,235,2020,5.036,0,1.033,0.0
RichardRodgers,PHI,TE,26,7,0,RichardRodgers2018,PHI2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.143,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,110,516,2018,0.243,0,5.036,0.0
RichardRodgers,GNB,TE,25,15,1,RichardRodgers2017,GNB2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.267,0.8,10.667,13.33,0.067,0.0,0.0,0.067,0.0,0.0,34.0,55,309,2017,2.267,0,0.243,0.0
RichardRodgers,GNB,TE,24,16,6,RichardRodgers2016,GNB2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.938,1.875,16.938,9.03,0.125,0.0,0.0,0.125,0.0,0.0,69.1,37,230,2016,4.319,0,2.267,0.0
RichardRodgers,GNB,TE,23,16,12,RichardRodgers2015,GNB2015,0.0,0.0,0.0,0.0,0.0,0.062,0.688,11.0,0.0,5.312,3.625,31.875,8.79,0.5,0.0,0.0,0.5,0.062,0.0,160.1,9,105,2015,10.006,0,4.319,0.0
RichardRodgers,GNB,TE,22,16,5,RichardRodgers2014,GNB2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.875,1.25,14.062,11.25,0.125,0.0,0.0,0.125,0.0,0.0,54.5,39,260,2014,3.406,0,10.006,0.0
RichieBrockel,CAR,TE,27,16,0,RichieBrockel2013,CAR2013,0.0,0.0,0.0,0.0,0.0,0.062,0.062,1.0,0.0,0.062,0.062,0.75,12.0,0.0,0.062,0.062,0.0,0.0,0.0,0.3,128,515,2013,0.019,0,,
RichieJames,SFO,WR,25,11,7,RichieJames2020,SFO2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.182,2.091,35.818,17.13,0.091,0.182,0.182,0.091,0.0,0.0,64.4,105,249,2020,5.855,0,,
RichieJames,SFO,WR,24,16,1,RichieJames2019,SFO2019,0.0,0.0,0.0,0.0,0.0,0.125,-0.062,-0.5,0.0,0.625,0.375,10.312,27.5,0.062,0.062,0.062,0.062,0.0,0.0,26.4,138,344,2019,1.65,0,5.855,0.0
RichieJames,SFO,WR,23,13,2,RichieJames2018,SFO2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.077,0.692,10.0,14.44,0.077,0.154,0.077,0.154,0.0,0.0,32.0,132,334,2018,2.462,0,1.65,0.0
RickyOrtiz,NOR,RB,25,1,0,RickyOrtiz2019,NOR2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,146,515,2019,1.8,0,,
RickyOrtiz,ATL,RB,24,12,9,RickyOrtiz2018,ATL2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.25,0.917,3.67,0.0,0.0,0.0,0.0,0.0,0.0,4.1,145,475,2018,0.342,0,1.8,0.0
RickySealsJones,WAS,TE,26,13,6,RickySealsJones2021,WAS2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.769,2.308,20.846,9.03,0.154,0.0,0.0,0.154,0.0,0.0,69.1,35,243,2021,5.315,0,,
RickySealsJones,CLE,TE,24,14,3,RickySealsJones2019,CLE2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.571,1.0,16.357,16.36,0.286,0.071,0.071,0.286,0.0,0.0,58.9,36,246,2019,4.207,0,5.315,0.0
RickySealsJones,ARI,TE,23,15,5,RickySealsJones2018,ARI2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,2.267,22.867,10.09,0.067,0.0,0.0,0.067,0.0,0.0,74.3,33,222,2018,4.953,0,4.207,0.0
RickySealsJones,ARI,TE,22,10,1,RickySealsJones2017,ARI2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,1.2,20.1,16.75,0.3,0.0,0.0,0.3,0.0,0.0,50.1,35,267,2017,5.01,0,4.953,0.0
RicoDowdle,DAL,RB,22,15,0,RicoDowdle2020,DAL2020,0.0,0.0,0.0,0.0,0.0,0.467,1.6,3.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,144,529,2020,0.16,0,,
RicoGafford,OAK,WR,23,4,1,RicoGafford2019,OAK2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,16.5,33.0,0.25,0.0,0.0,0.25,0.0,0.0,14.6,146,400,2019,3.65,0,,
RicoGathers,DAL,TE,24,15,4,RicoGathers2018,DAL2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.467,0.2,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,94,444,2018,0.5,0,,
RileyCooper,PHI,WR,28,16,13,RileyCooper2015,PHI2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.562,1.312,20.438,15.57,0.125,0.0,0.0,0.125,0.0,0.0,65.7,92,241,2015,4.106,0,,
RileyCooper,PHI,WR,27,16,16,RileyCooper2014,PHI2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.938,3.438,36.062,10.49,0.188,0.062,0.062,0.188,0.0,0.0,128.7,64,135,2014,8.044,0,4.106,0.0
RileyCooper,PHI,WR,26,16,15,RileyCooper2013,PHI2013,0.0,0.0,0.0,0.0,0.0,0.0,1.125,0.0,0.0,5.25,2.938,52.188,17.77,0.5,0.0,0.0,0.5,0.125,0.0,184.3,22,78,2013,11.519,0,8.044,0.0
RileyCooper,PHI,WR,25,11,5,RileyCooper2012,PHI2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.273,2.091,22.545,10.78,0.273,0.0,0.0,0.273,0.0,0.0,65.8,95,227,2012,5.982,0,11.519,0.0
RileyRidley,CHI,WR,24,5,1,RileyRidley2020,CHI2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,7.8,9.75,0.0,0.0,0.0,0.0,0.0,0.0,7.9,189,475,2020,1.58,0,,
RileyRidley,CHI,WR,23,5,0,RileyRidley2019,CHI2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.2,13.8,11.5,0.0,0.0,0.0,0.0,0.0,0.0,12.9,167,409,2019,2.58,0,1.58,0.0
RishardMatthews,2TM,WR,29,8,0,RishardMatthews2018,2TM2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.125,0.625,3.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,7.4,180,446,2018,0.925,0,,
RishardMatthews,TEN,WR,28,14,11,RishardMatthews2017,TEN2017,0.0,0.0,0.0,0.0,0.0,0.071,-0.214,-3.0,0.0,6.214,3.786,56.786,15.0,0.286,0.0,0.0,0.286,0.0,0.0,156.2,37,97,2017,11.157,0,0.925,0.0
RishardMatthews,TEN,WR,27,16,9,RishardMatthews2016,TEN2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75,4.062,59.062,14.54,0.562,0.062,0.062,0.562,0.0,0.0,211.5,15,59,2016,13.219,0,11.157,0.0
RishardMatthews,MIA,TE,26,11,11,RishardMatthews2015,MIA2015,0.0,0.0,0.0,0.0,0.0,0.091,0.364,4.0,0.0,5.545,3.909,60.182,15.4,0.364,0.0,0.0,0.364,0.0,0.0,133.6,12,122,2015,12.145,0,13.219,0.0
RishardMatthews,MIA,TE,25,14,0,RishardMatthews2014,MIA2014,0.0,0.0,0.0,0.0,0.0,0.071,0.214,3.0,0.0,1.571,0.857,9.643,11.25,0.143,0.071,0.0,0.143,0.0,0.0,37.8,47,300,2014,2.7,0,12.145,0.0
RishardMatthews,MIA,TE,24,16,5,RishardMatthews2013,MIA2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.188,2.562,28.0,10.93,0.125,0.0,0.0,0.125,0.0,0.0,97.8,28,185,2013,6.112,0,2.7,0.0
RishardMatthews,MIA,TE,23,8,1,RishardMatthews2012,MIA2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.375,18.875,13.73,0.0,0.0,0.0,0.0,0.0,0.0,26.1,52,332,2012,3.262,0,6.112,0.0
RiverCracraft,SFO,WR,26,9,1,RiverCracraft2020,SFO2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.667,4.556,6.83,0.0,0.0,0.0,0.0,0.0,0.0,10.1,187,453,2020,1.122,0,,
RiverCracraft,DEN,WR,24,8,0,RiverCracraft2018,DEN2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.125,5.5,44.0,0.0,0.125,0.125,0.0,0.0,0.0,3.4,179,484,2018,0.425,0,1.122,0.0
RobGronkowski,TAM,TE,32,12,12,RobGronkowski2021,TAM2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.417,4.583,66.833,14.58,0.5,0.0,0.0,0.5,0.0,0.0,171.2,5,92,2021,14.267,0,,
RobGronkowski,TAM,TE,31,16,16,RobGronkowski2020,TAM2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.812,2.812,38.938,13.84,0.438,0.062,0.0,0.438,0.0,0.0,149.3,8,117,2020,9.331,0,14.267,0.0
RobGronkowski,NWE,TE,29,13,11,RobGronkowski2018,NWE2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.538,3.615,52.462,14.51,0.231,0.077,0.077,0.231,0.0,0.0,131.2,11,136,2018,10.092,0,9.331,0.0
RobGronkowski,NWE,TE,28,14,14,RobGronkowski2017,NWE2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,4.929,77.429,15.71,0.571,0.071,0.0,0.571,0.071,0.0,227.4,1,36,2017,16.243,0,10.092,0.0
RobGronkowski,NWE,TE,27,8,6,RobGronkowski2016,NWE2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,3.125,67.5,21.6,0.375,0.0,0.0,0.375,0.0,0.0,97.0,22,183,2016,12.125,0,16.243,0.0
RobGronkowski,NWE,TE,26,15,15,RobGronkowski2015,NWE2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.8,78.4,16.33,0.733,0.0,0.0,0.733,0.0,0.0,255.6,1,32,2015,17.04,0,12.125,0.0
RobGronkowski,NWE,TE,25,15,10,RobGronkowski2014,NWE2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.733,5.467,74.933,13.71,0.8,0.0,0.0,0.8,0.0,0.0,266.4,1,26,2014,17.76,0,17.04,0.0
RobGronkowski,NWE,TE,24,7,6,RobGronkowski2013,NWE2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.429,5.571,84.571,15.18,0.571,0.0,0.0,0.571,0.0,0.0,122.2,16,144,2013,17.457,0,17.76,0.0
RobGronkowski,NWE,TE,23,11,11,RobGronkowski2012,NWE2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.182,5.0,71.818,14.36,1.0,0.091,0.091,1.0,0.0,0.0,198.0,2,64,2012,18.0,0,17.457,0.0
RobHousler,2TM,TE,27,10,0,RobHousler2015,2TM2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.4,3.3,8.25,0.0,0.0,0.0,0.0,0.0,0.0,7.3,90,450,2015,0.73,0,,
RobHousler,ARI,TE,26,15,7,RobHousler2014,ARI2014,0.0,0.0,0.0,0.0,0.0,0.067,0.067,1.0,0.0,1.133,0.6,8.6,14.33,0.0,0.067,0.0,0.0,0.0,0.0,22.0,61,349,2014,1.467,0,0.73,0.0
RobHousler,ARI,TE,25,13,10,RobHousler2013,ARI2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.385,3.0,34.923,11.64,0.077,0.077,0.0,0.077,0.0,0.0,90.4,32,197,2013,6.954,0,1.467,0.0
RobHousler,ARI,TE,24,15,9,RobHousler2012,ARI2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.533,3.0,27.8,9.27,0.0,0.0,0.0,0.0,0.0,0.0,86.7,36,186,2012,5.78,0,6.954,0.0
RobbyAnderson,CAR,WR,28,17,16,RobbyAnderson2021,CAR2021,0.0,0.0,0.0,0.0,0.0,0.176,2.118,12.0,0.0,6.471,3.118,30.529,9.79,0.294,0.0,0.0,0.294,0.0,0.0,138.5,51,128,2021,8.147,0,,
RobbyAnderson,CAR,WR,27,16,16,RobbyAnderson2020,CAR2020,0.0,0.0,0.0,0.0,0.0,0.25,0.938,3.75,0.0,8.5,5.938,68.5,11.54,0.188,0.062,0.062,0.188,0.062,0.0,224.1,27,49,2020,14.006,0,8.147,0.0
RobbyAnderson,NYJ,WR,26,16,15,RobbyAnderson2019,NYJ2019,0.0,0.0,0.0,0.0,0.0,0.062,0.25,4.0,0.0,6.0,3.25,48.688,14.98,0.312,0.062,0.0,0.312,0.062,0.0,162.3,38,103,2019,10.144,0,14.006,0.0
RobbyAnderson,NYJ,WR,25,14,9,RobbyAnderson2018,NYJ2018,0.0,0.0,0.0,0.0,0.0,0.143,-0.571,-4.0,0.0,6.714,3.571,53.714,15.04,0.429,0.143,0.143,0.429,0.0,0.0,156.4,36,103,2018,11.171,0,10.144,0.0
RobbyAnderson,NYJ,WR,24,16,15,RobbyAnderson2017,NYJ2017,0.0,0.0,0.0,0.0,0.0,0.188,0.562,3.0,0.0,7.125,3.938,58.812,14.94,0.438,0.0,0.0,0.438,0.0,0.0,200.0,17,57,2017,12.5,0,11.171,0.0
RobbyAnderson,NYJ,WR,23,16,8,RobbyAnderson2016,NYJ2016,0.0,0.0,0.0,0.0,0.0,0.188,2.625,14.0,0.0,4.875,2.625,36.688,13.98,0.125,0.062,0.062,0.125,0.0,0.0,114.9,68,160,2016,7.181,0,12.5,0.0
RobertDavis,2TM,WR,24,6,3,RobertDavis2019,2TM2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833,0.333,2.833,8.5,0.0,0.0,0.0,0.0,0.0,0.0,3.7,199,492,2019,0.617,0,,
